turnstilelink_link_1,turnstilelink_link_1/_text,turnstilelink_link_1/_title,company_content,company_link,company_link/_text,company_link/_title,label,turnstilelink_link_2,turnstilelink_link_2/_text,turnstilelink_link_2/_title,turnstilelink_link_2_numbers,value,location_value_1,location_value_2,snip_value,snip_value_prices,moreloc_link,moreloc_link/_text,moreloc_link/_title,moreloc_link_numbers,summary_description,ialabel_value,resultlink_content,resultlink_content_numbers,resultlink_links,resultlink_links/_text,resultlink_links/_title,viewall_label,viewall_link,viewall_link/_text,viewall_link/_title,matitem_link,matitem_link/_text,matitem_link/_title,salarysearch_label,salarysearch_link,salarysearch_link/_text,salarysearch_link/_title,mat_value,mattext_link,mattext_link/_text,mattext_link/_title,moreactions_content,moreactions_link,moreactions_link/_text,moreactions_link/_title,"_PAGE_NUMBER"
"http://www.indeed.com/rc/clk?jk=2b6b2439d1be5fba&fccid=126e3afd205caa95","Application Scientist","Application Scientist","Thermo Fisher Scientific","http://www.indeed.com/cmp/Thermo-Fisher-Scientific?from=SERP&campaignid=serp-linkcompanyname&fromjk=2b6b2439d1be5fba&jcid=126e3afd205caa95","Thermo Fisher Scientific","","-","http://www.indeed.com/cmp/Thermo-Fisher-Scientific/reviews?jcid=126e3afd205caa95","884 reviews","Thermo Fisher Scientific reviews","884","-","Austin, TX","","","","","","","","Generate data and support materials for product marketing initiatives. The Application Scientist is responsible for designing and executing validation programs...","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Thermo-Fisher-Scientific-l-Austin,-TX-jobs.html","Thermo Fisher Scientific jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Application+Scientist&l1=Austin%2C+TX","Application Scientist salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Thermo-Fisher-Scientific?fromjk=2b6b2439d1be5fba&from=serp-more&campaignid=serp-more&jcid=126e3afd205caa95","Thermo Fisher Scientific","","Related forums: Austin, Texas - Thermo Fisher Scientific","http://www.indeed.com/forum/loc/Austin-Texas.html; http://www.indeed.com/forum/cmp/Thermo-Fisher-Scientific.html","Austin, Texas; Thermo Fisher Scientific","","3"
"http://www.indeed.com/rc/clk?jk=6a2de63c37e79c67&fccid=e28ed8e6a257b13d","Waypoint - Operations Research Analyst","Waypoint - Operations Research Analyst","Texas Guaranteed Student Loan Corporation","http://www.indeed.com/cmp/Texas-Guaranteed-Student-Loan-Corporation?from=SERP&campaignid=serp-linkcompanyname&fromjk=6a2de63c37e79c67&jcid=e28ed8e6a257b13d","Texas Guaranteed Student Loan Corporation","","-","http://www.indeed.com/cmp/Texas-Guaranteed-Student-Loan-Corporation/reviews?jcid=e28ed8e6a257b13d","11 reviews","","11","-","Round Rock, TX 78681","","","","","","","","Demonstrated data management skills, including quality control, data transformation, file merges, and summarization of large data files....","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Texas+Guaranteed+Student+Loan+Corporation&l=Round+Rock,+TX&nc=jasx","Texas Guaranteed Student Loan Corporation jobs in Round Rock, TX","","http://www.indeed.com/l-Round-Rock,-TX-jobs.html","Round Rock jobs","","Salary Search:","http://www.indeed.com/salary?q1=Waypoint&l1=Round+Rock%2C+TX","Waypoint salaries in Round Rock, TX","","Learn more about working at","http://www.indeed.com/cmp/Texas-Guaranteed-Student-Loan-Corporation?fromjk=6a2de63c37e79c67&from=serp-more&campaignid=serp-more&jcid=e28ed8e6a257b13d","Texas Guaranteed Student Loan Corporation","","Related forums: Texas Guaranteed Student Loan Corporation - Round Rock, Texas","http://www.indeed.com/forum/cmp/Texas-Guaranteed-Student-Loan-Corporation.html; http://www.indeed.com/forum/loc/Round-Rock-Texas.html","Texas Guaranteed Student Loan Corporation; Round Rock, Texas","","3"
"http://www.indeed.com/cmp/Atlantic-Engineering-Services/jobs/Make-Ready-Engineering-Specialist-f6b2e0f1bb79e0c9?r=1&fccid=475a1558dcea5e4b","Make Ready Engineering Specialist (data analysis and entry)","Make Ready Engineering Specialist (data analysis and entry)","Atlantic Engineering Services","","","","-","","","","","","Austin, TX 78704","(South Lamar-South Congress area)","","","","","","","Data entry of mathematical analysis for wire attachments into set and standardized spreadsheets. Maintains project production needs for detailing Pole Data...","Easily apply","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Atlantic-Engineering-Services-l-Austin,-TX-jobs.html","Atlantic Engineering Services jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Make+Ready+Engineering+Specialist&l1=Austin%2C+TX","Make Ready Engineering Specialist salaries in Austin, TX","","Related forums:","http://www.indeed.com/forum/cmp/Atlantic-Engineering-Services.html","Atlantic Engineering Services","","","","","","3"
"http://www.indeed.com/rc/clk?jk=049a491c7a69f8fc&fccid=06d73bec334bc4f1","Big Data Software Engineer","Big Data Software Engineer","Sotera Defense Solutions, Inc.","","","","-","","","","","","Austin, TX","","","","","","","","Sotera's Cyber and Data Solutions division delivers data fusion, data analytics, cyber and visualization solutions for U.S....","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Sotera+Defense+Solutions,+Inc&l=Austin,+TX&nc=jasx","Sotera Defense Solutions, Inc. jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Big+Data+Software+Engineer&l1=Austin%2C+TX","Big Data Software Engineer salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Sotera-Defense-Solutions,-Inc.?fromjk=049a491c7a69f8fc&from=serp-more&campaignid=serp-more&jcid=06d73bec334bc4f1","Sotera Defense Solutions, Inc.","","Related forums: Austin, Texas","http://www.indeed.com/forum/loc/Austin-Texas.html","Austin, Texas","","3"
"http://www.indeed.com/rc/clk?jk=6733def546c18a99&fccid=5bc2b32035e097f9","Si Nanophotonics Research Scientists and Application Enginee...","Si Nanophotonics Research Scientists and Application Engineers","Omega Optics, Inc","","","","-","","","","","","Austin, TX 78757","(Crestview area)","","","","","","","High working ethics in data delivery. We are looking for high quality researchers with established track record in the area of photonics, with emphasis on...","","SPIEWorks - 20 days ago - save job - email - more...","-20","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Omega+Optics,+Inc&l=Austin,+TX&nc=jasx","Omega Optics, Inc jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Si+Nanophotonic+Research+Scientist+Application+Engineer&l1=Austin%2C+TX","Si Nanophotonic Research Scientist Application Engineer salaries in Austin, TX","","Related forums:","http://www.indeed.com/forum/loc/Austin-Texas.html","Austin, Texas","","","","","","3"
"http://www.indeed.com/cmp/Saxon-Global-Inc./jobs/Big-Data-Architect-a97634166d169695?r=1&fccid=95db29d35e55ccfb","Big Data Architect","Big Data Architect","Saxon Global Inc.","","","","-","","","","","","Austin, TX","","","","","","","","Big Data Architect*. Collaborate with product/project managers, data scientists, business users and other engineers to define requirements to design, build and...","Easily apply","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Saxon+Global+Inc&l=Austin,+TX&nc=jasx","Saxon Global Inc. jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Big+Data+Architect&l1=Austin%2C+TX","Big Data Architect salaries in Austin, TX","","Related forums:","http://www.indeed.com/forum/loc/Austin-Texas.html","Austin, Texas","","","","","","3"
"http://www.indeed.com/rc/clk?jk=882600aaf4bd7cd2&fccid=8060659b1cece07d","Linkage Specialist","Linkage Specialist","Dept of State Health Services","http://www.indeed.com/cmp/Department-of-State-Health-Services?from=SERP&campaignid=serp-linkcompanyname&fromjk=882600aaf4bd7cd2&jcid=0ab4fcb6780213bd","Dept of State Health Services","","-","http://www.indeed.com/cmp/Department-of-State-Health-Services/reviews?jcid=0ab4fcb6780213bd","17 reviews","","17","-","Austin, TX","","$4,599 - $5,333 a month","4599; -5333","","","","","Examples include consulting with other public health staff and scientists and serving on data workgroups. Provides recommendations for implementing data quality...","","Texas Health and Human Services Commission - 30+ days ago - save job - email - more...","-30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Dept-of-State-Health-Services-l-Austin,-TX-jobs.html","Dept of State Health Services jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Linkage+Specialist&l1=Austin%2C+TX","Linkage Specialist salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Department-of-State-Health-Services?fromjk=882600aaf4bd7cd2&from=serp-more&campaignid=serp-more&jcid=0ab4fcb6780213bd","Dept of State Health Services","","Related forums: Austin, Texas - Department of State Health Services","http://www.indeed.com/forum/loc/Austin-Texas.html; http://www.indeed.com/forum/cmp/Department-of-State-Health-Services.html","Austin, Texas; Department of State Health Services","","3"
"http://www.indeed.com/rc/clk?jk=ff775668cc3e26ab&fccid=dd27f34c4c9878d5","Data Scientist","Data Scientist","InterSys Consulting, Inc.","http://www.indeed.com/cmp/Intersys-Consulting?from=SERP&campaignid=serp-linkcompanyname&fromjk=ff775668cc3e26ab&jcid=38f37b9c6e34f207","InterSys Consulting, Inc.","","-","http://www.indeed.com/cmp/Intersys-Consulting/reviews?jcid=38f37b9c6e34f207","13 reviews","Intersys Consulting reviews","13","-","Austin, TX 78758","(North Austin area)","","","","","","","As a Data Scientist you’ll play a major role in how they architect, visualize, and interpret critical data that is at the very core of our business....","","Dice - 11 days ago - save job - email - more...","-11","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Intersys+Consulting,+Inc&l=Austin,+TX&nc=jasx","InterSys Consulting, Inc. jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Data+Scientist&l1=Austin%2C+TX","Data Scientist salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Intersys-Consulting?fromjk=ff775668cc3e26ab&from=serp-more&campaignid=serp-more&jcid=38f37b9c6e34f207","Intersys Consulting, Inc.","","Related forums: Austin, Texas - Intersys Consulting","http://www.indeed.com/forum/loc/Austin-Texas.html; http://www.indeed.com/forum/cmp/Intersys-Consulting.html","Austin, Texas; Intersys Consulting","","3"
"http://www.indeed.com/rc/clk?jk=287fc3192b0a945b&fccid=d26d47eafa57f1e4","Senior Data Scientist - Signal Processing","Senior Data Scientist - Signal Processing","MaxPoint","","","","-","","","","","","Austin, TX 78759","(Arboretum area)","","","","","","","Senior Data Scientist – Signal Processing. Review code and model designs of other Data Scientists. Design large scale data pipelines that transforms raw signal...","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Maxpoint-l-Austin,-TX-jobs.html","MaxPoint jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Senior+Data+Scientist&l1=Austin%2C+TX","Senior Data Scientist salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Maxpoint?fromjk=287fc3192b0a945b&from=serp-more&campaignid=serp-more&jcid=d26d47eafa57f1e4","Maxpoint","","Related forums: Austin, Texas - MaxPoint","http://www.indeed.com/forum/loc/Austin-Texas.html; http://www.indeed.com/forum/cmp/Maxpoint.html","Austin, Texas; MaxPoint","","3"
"http://www.indeed.com/cmp/Agile-Enterprise-Solutions-Inc/jobs/Director-Clinical-Affair-f954cb81c2c05ab6?r=1&fccid=c502d05667133e6e","Director Clinical Affairs","Director Clinical Affairs","Agile Enterprise Solutions","","","","-","","","","","","Austin, TX","","","","","","","","Significant experience leading and managing a team of scientists and associates on a day-to-day basis. Interact with Scientific Affairs and Sales and Marketing...","Easily apply","7 days ago - save job - email - more...","7","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Agile-Enterprise-Solutions-l-Austin,-TX-jobs.html","Agile Enterprise Solutions jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Director+Clinical+Affair&l1=Austin%2C+TX","Director Clinical Affair salaries in Austin, TX","","Related forums:","http://www.indeed.com/forum/loc/Austin-Texas.html","Austin, Texas","","","","","","3"
"http://www.indeed.com/rc/clk?jk=30b2f6921b4b6e47&fccid=4810863341d86f72","Bioinformatics Specialist","Bioinformatics Specialist","Signature Science","","","","-","","","","","","Austin, TX","","","","","","",""," Support projects through employing efficient and accurate data evaluation techniques, appropriately interpreting novel scenarios with limited support data,...","","Signature Science, LLC - 30+ days ago - save job - email - more...","-30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Signature-Science-l-Austin,-TX-jobs.html","Signature Science jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Bioinformatic+Specialist&l1=Austin%2C+TX","Bioinformatic Specialist salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Signature-Science,-LLC?fromjk=30b2f6921b4b6e47&from=serp-more&campaignid=serp-more&jcid=5766d076d10ab8c2","Signature Science","","Related forums: Austin, Texas - Signature Science, LLC","http://www.indeed.com/forum/loc/Austin-Texas.html; http://www.indeed.com/forum/cmp/Signature-Science%2C-LLC.html","Austin, Texas; Signature Science, LLC","","3"
"http://www.indeed.com/rc/clk?jk=a2609b498bdcdb83&fccid=4810863341d86f72","Bioinformatics Specialist","Bioinformatics Specialist","Signature Science, LLC","","","","-","","","","","","Austin, TX 78759","(Arboretum area)","","","","","","","Support projects through employing efficient and accurate data evaluation techniques, appropriately interpreting novel scenarios with limited support data,...","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Signature+Science,+LLC&l=Austin,+TX&nc=jasx","Signature Science, LLC jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Bioinformatic+Specialist&l1=Austin%2C+TX","Bioinformatic Specialist salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Signature-Science,-LLC?fromjk=a2609b498bdcdb83&from=serp-more&campaignid=serp-more&jcid=4810863341d86f72","Signature Science, LLC","","Related forums: Austin, Texas - Signature Science, LLC","http://www.indeed.com/forum/loc/Austin-Texas.html; http://www.indeed.com/forum/cmp/Signature-Science%2C-LLC.html","Austin, Texas; Signature Science, LLC","","3"
